Contig	FOUR	THOUS
ruditapes_c9854	0	0
ruditapes_c9855	0	0
ruditapes_c9856	14	26
ruditapes_c9858	4	5
ruditapes_c9859	5	7
ruditapes_c9860	0	0
ruditapes_c9861	1	1
ruditapes_c9864	1	5
ruditapes_c9865	2	2
ruditapes_c9866	9	25
ruditapes_c9868	0	1
ruditapes_c9869	8	16
ruditapes_c9870	12	19
ruditapes_c9871	4	4
ruditapes_c9872	5	5
ruditapes_c9874	0	0
ruditapes_c9875	1	1
ruditapes_c9876	0	0
ruditapes_c9877	2	7
ruditapes_c9878	12	17
ruditapes_c9879	1	1
ruditapes_c9881	3	8
ruditapes_c9883	0	0
ruditapes_c9886	8	10
ruditapes_c9887	3	4
ruditapes_c9888	0	1
ruditapes_c989	5	8
ruditapes_c9890	1	0
ruditapes_c9891	0	0
ruditapes_c9892	0	0
ruditapes_c9893	0	0
ruditapes_c9894	8	11
ruditapes_c9895	0	0
ruditapes_c9896	11	15
ruditapes_c9898	6	7
ruditapes_c9899	0	1
ruditapes_c990	0	1
ruditapes_c9900	0	0
ruditapes_c9901	5	12
ruditapes_c9902	4	7
ruditapes_c9906	1	2
ruditapes_c9907	0	0
ruditapes_c9908	1	3
ruditapes_c9909	3	2
ruditapes_c9910	13	22
ruditapes_c9911	0	0
ruditapes_c9912	0	0
ruditapes_c9913	1	1
ruditapes_c9915	4	13
ruditapes_c9917	3	2
ruditapes_c9918	3	8
ruditapes_c9919	2	0
ruditapes_c9920	36	139
ruditapes_c9921	0	0
ruditapes_c9923	0	0
ruditapes_c9924	4	5
ruditapes_c9926	0	0
ruditapes_c9927	1	0
ruditapes_c9928	0	1
ruditapes_c9929	0	0
ruditapes_c993	1	1
ruditapes_c9932	0	1
ruditapes_c9933	9	18
ruditapes_c9934	25	71
ruditapes_c9935	5	6
ruditapes_c9938	2	1
ruditapes_c9939	1	1
ruditapes_c9940	0	0
ruditapes_c9942	0	1
ruditapes_c9943	0	1
ruditapes_c9944	2	2
ruditapes_c9945	3	1
ruditapes_c9946	1	1
ruditapes_c9947	1	1
ruditapes_c9948	20	254
ruditapes_c9950	9	10
ruditapes_c9952	7	10
ruditapes_c9953	0	0
ruditapes_c9954	0	2
ruditapes_c9955	0	0
ruditapes_c9956	5	12
ruditapes_c9957	21	62
ruditapes_c9959	0	0
ruditapes_c9960	4	4
ruditapes_c9961	0	0
ruditapes_c9962	34	63
ruditapes_c9964	0	0
ruditapes_c9965	1	2
ruditapes_c9966	1	0
ruditapes_c9967	1	0
ruditapes_c9968	17	15
ruditapes_c9969	7	14
ruditapes_c9970	0	0
ruditapes_c9971	0	0
ruditapes_c9972	1	1
ruditapes_c9973	0	1
ruditapes_c9975	6	12
ruditapes_c9977	2	3
ruditapes_c9978	0	0
ruditapes_c9979	0	1
ruditapes_c9981	0	0
ruditapes_c9982	0	0
ruditapes_c9983	5	4
ruditapes_c9984	4	5
ruditapes_c9985	0	0
ruditapes_c9986	3	5
ruditapes_c9987	1	1
ruditapes_c9988	4	1
ruditapes_c9989	0	1
ruditapes_c999	0	0
ruditapes_c9992	0	0
ruditapes_c9996	4	12
ruditapes_c9997	5	12
ruditapes_c9999	21	18
ruditapes_lrc10018	1	1
ruditapes_lrc10032	0	0
ruditapes_lrc10062	10	13
ruditapes_lrc10071	68	67
ruditapes_lrc10072	2	5
ruditapes_lrc10088	18	20
ruditapes_lrc10098	16	94
ruditapes_lrc10147	4	24
ruditapes_lrc10150	0	1
ruditapes_lrc10183	4	4
ruditapes_lrc10201	0	0
ruditapes_lrc10233	1	1
ruditapes_lrc10237	4	10
ruditapes_lrc10275	0	0
ruditapes_lrc10278	0	0
ruditapes_lrc10289	0	0
ruditapes_lrc10344	5	8
ruditapes_lrc10363	6	10
ruditapes_lrc10396	0	1
ruditapes_lrc10428	8	7
ruditapes_lrc10445	5	7
ruditapes_lrc10473	0	0
ruditapes_lrc10478	1	2
ruditapes_lrc10484	20	34
ruditapes_lrc10487	4	6
ruditapes_lrc10496	12	5
ruditapes_lrc10500	0	0
ruditapes_lrc10536	24	27
ruditapes_lrc10573	0	0
ruditapes_lrc10576	0	0
ruditapes_lrc10579	5	5
ruditapes_lrc10580	0	0
ruditapes_lrc10601	3	4
ruditapes_lrc10617	8	10
ruditapes_lrc10623	0	0
ruditapes_lrc10629	3	6
ruditapes_lrc10660	0	1
ruditapes_lrc10687	0	0
ruditapes_lrc10693	0	2
ruditapes_lrc10748	8	16
ruditapes_lrc10762	0	1
ruditapes_lrc10811	1	0
ruditapes_lrc10855	0	0
ruditapes_lrc10861	1	10
ruditapes_lrc10891	0	1
ruditapes_lrc10963	0	0
ruditapes_lrc10981	2	3
ruditapes_lrc10998	0	1
ruditapes_lrc11037	3	7
ruditapes_lrc11048	0	1
ruditapes_lrc11074	736	1262
ruditapes_lrc11081	1	2
ruditapes_lrc11082	2160	8148
ruditapes_lrc11086	17	24
ruditapes_lrc11172	0	0
ruditapes_lrc11196	2	22
ruditapes_lrc11227	2	9
ruditapes_lrc11238	0	0
ruditapes_lrc11246	0	0
ruditapes_lrc11263	3	2
ruditapes_lrc11286	1	4
ruditapes_lrc11295	1	3
ruditapes_lrc11298	0	0
ruditapes_lrc11306	0	0
ruditapes_lrc11310	10	8
ruditapes_lrc11314	0	1
ruditapes_lrc11317	32	29
ruditapes_lrc11318	0	1
ruditapes_lrc11326	12	18
ruditapes_lrc11364	7	16
ruditapes_lrc11372	3	4
ruditapes_lrc11398	2	8
ruditapes_lrc11426	4	2
ruditapes_lrc11451	3	5
ruditapes_lrc11459	7	11
ruditapes_lrc11485	0	0
ruditapes_lrc11492	4	5
ruditapes_lrc11499	5	13
ruditapes_lrc11502	24	21
ruditapes_lrc11527	294	854
ruditapes_lrc11545	0	1
ruditapes_lrc11594	1	2
ruditapes_lrc11644	0	0
ruditapes_lrc11645	0	0
ruditapes_lrc11688	2	1
ruditapes_lrc11743	0	0
ruditapes_lrc11795	0	0
ruditapes_lrc11814	1	1
ruditapes_lrc11840	5	22
ruditapes_lrc11844	0	4
ruditapes_lrc11874	0	5
ruditapes_lrc11916	0	0
ruditapes_lrc11925	0	7
ruditapes_lrc11926	13	20
ruditapes_lrc11940	1	1
ruditapes_lrc11983	0	0
ruditapes_lrc11984	1	4
ruditapes_lrc11986	0	0
ruditapes_lrc12014	1	7
ruditapes_lrc12034	0	4
ruditapes_lrc12098	1	5
ruditapes_lrc12104	4	10
ruditapes_lrc12122	4	14
ruditapes_lrc12130	10	20
ruditapes_lrc12134	15	12
ruditapes_lrc12139	0	6
ruditapes_lrc12146	57	191
ruditapes_lrc12186	1	2
ruditapes_lrc12194	0	3
ruditapes_lrc12230	63	139
ruditapes_lrc12270	0	0
ruditapes_lrc12303	3	7
ruditapes_lrc12330	12	30
ruditapes_lrc12352	0	0
ruditapes_lrc12373	1	3
ruditapes_lrc12376	4	11
ruditapes_lrc12381	17	20
ruditapes_lrc12411	3	3
ruditapes_lrc12434	133	342
ruditapes_lrc12443	0	0
ruditapes_lrc12462	0	1
ruditapes_lrc12464	0	0
ruditapes_lrc12476	0	0
ruditapes_lrc12521	9	16
ruditapes_lrc12531	3	3
ruditapes_lrc12538	0	0
ruditapes_lrc12549	0	0
ruditapes_lrc12553	24	25
ruditapes_lrc12567	0	0
ruditapes_lrc12587	6	10
ruditapes_lrc12626	0	1
ruditapes_lrc12637	0	1
ruditapes_lrc12666	1	1
ruditapes_lrc12668	0	0
ruditapes_lrc12686	0	0
ruditapes_lrc12691	0	1
ruditapes_lrc12736	2	2
ruditapes_lrc12745	6	5
ruditapes_lrc12769	3	2
ruditapes_lrc12798	0	0
ruditapes_lrc12827	0	2
ruditapes_lrc12828	0	0
ruditapes_lrc12833	1	4
ruditapes_lrc12848	0	0
ruditapes_lrc12852	0	0
ruditapes_lrc12865	3	5
ruditapes_lrc12867	7	6
ruditapes_lrc12879	1	1
ruditapes_lrc12899	0	0
ruditapes_lrc12911	0	0
ruditapes_lrc12918	0	0
ruditapes_lrc12934	0	0
ruditapes_lrc12952	2	0
ruditapes_lrc12955	2	8
ruditapes_lrc12999	1	1
ruditapes_lrc13010	0	0
ruditapes_lrc13054	3	6
ruditapes_lrc13055	0	1
ruditapes_lrc13091	0	1
ruditapes_lrc13093	14	18
ruditapes_lrc13103	0	1
ruditapes_lrc13111	11	27
ruditapes_lrc13123	4	4
ruditapes_lrc13124	1	1
ruditapes_lrc13143	3	5
ruditapes_lrc13144	5	9
ruditapes_lrc13177	2	4
ruditapes_lrc13186	2	2
ruditapes_lrc13191	5	8
ruditapes_lrc13195	1	4
ruditapes_lrc13208	0	2
ruditapes_lrc13232	1	1
ruditapes_lrc13255	1	2
ruditapes_lrc13258	2	7
ruditapes_lrc13269	2	5
ruditapes_lrc13281	1	2
ruditapes_lrc13321	1	2
ruditapes_lrc13329	22	28
ruditapes_lrc13332	0	0
ruditapes_lrc13364	0	1
ruditapes_lrc13423	25	44
ruditapes_lrc13448	0	1
ruditapes_lrc13461	0	0
ruditapes_lrc13513	16	36
ruditapes_lrc13520	1	1
ruditapes_lrc13544	1	0
ruditapes_lrc13545	23	34
ruditapes_lrc13569	0	1
ruditapes_lrc13574	6	14
ruditapes_lrc13593	0	0
ruditapes_lrc13621	0	1
ruditapes_lrc13700	0	0
ruditapes_lrc13721	5	22
ruditapes_lrc13723	2	4
ruditapes_lrc13725	6	6
ruditapes_lrc13740	0	1
ruditapes_lrc13743	0	0
ruditapes_lrc13745	0	0
ruditapes_lrc13746	1	0
ruditapes_lrc13794	2	10
ruditapes_lrc13797	34	37
ruditapes_lrc13827	0	0
ruditapes_lrc13832	0	0
ruditapes_lrc13844	8	7
ruditapes_lrc13858	0	1
ruditapes_lrc13862	16	26
ruditapes_lrc13881	3	6
ruditapes_lrc13899	0	0
ruditapes_lrc13927	0	0
ruditapes_lrc13943	0	0
ruditapes_lrc13947	0	0
ruditapes_lrc13963	0	1
ruditapes_lrc13971	0	0
ruditapes_lrc13983	0	1
ruditapes_lrc14028	0	0
ruditapes_lrc14061	1	2
ruditapes_lrc14066	6	9
ruditapes_lrc14075	205	217
ruditapes_lrc14076	5	1
ruditapes_lrc14087	1	2
ruditapes_lrc14097	1	0
ruditapes_lrc14126	160	418
ruditapes_lrc14157	8	16
ruditapes_lrc14188	1	3
ruditapes_lrc14228	16	28
ruditapes_lrc14232	0	0
ruditapes_lrc14243	0	3
ruditapes_lrc14244	5	13
ruditapes_lrc14263	0	0
ruditapes_lrc14283	5	18
ruditapes_lrc14327	2	3
ruditapes_lrc14347	20	79
ruditapes_lrc14353	1	2
ruditapes_lrc14361	2	4
ruditapes_lrc14390	0	0
ruditapes_lrc14394	0	0
ruditapes_lrc14435	4	9
ruditapes_lrc14444	4	7
ruditapes_lrc14456	1	4
ruditapes_lrc14487	2	1
ruditapes_lrc14496	31	34
ruditapes_lrc14510	4	8
ruditapes_lrc14511	1	1
ruditapes_lrc14588	0	0
ruditapes_lrc14599	1	1
ruditapes_lrc14605	15	17
ruditapes_lrc14622	21	19
ruditapes_lrc14630	0	0
ruditapes_lrc14637	2	2
ruditapes_lrc14650	2	4
ruditapes_lrc14658	0	2
ruditapes_lrc14680	3	4
ruditapes_lrc14682	3	2
ruditapes_lrc14694	1	2
ruditapes_lrc14711	0	0
ruditapes_lrc14718	9	17
ruditapes_lrc14757	0	3
ruditapes_lrc14758	1	3
ruditapes_lrc14764	0	0
ruditapes_lrc14795	0	0
ruditapes_lrc14800	3	2
ruditapes_lrc14825	17	32
ruditapes_lrc14873	8	9
ruditapes_lrc14895	6	11
ruditapes_lrc14897	3	6
ruditapes_lrc14924	13	19
ruditapes_lrc14936	1	2
ruditapes_lrc14957	0	0
ruditapes_lrc14979	2	7
ruditapes_lrc15013	0	0
ruditapes_lrc15031	10	10
ruditapes_lrc15055	1	8
ruditapes_lrc15071	1	0
ruditapes_lrc15083	2	1
ruditapes_lrc15095	0	0
ruditapes_lrc15096	0	0
ruditapes_lrc15100	0	2
ruditapes_lrc15105	7	17
ruditapes_lrc15132	0	1
ruditapes_lrc15149	0	0
ruditapes_lrc15159	1	0
ruditapes_lrc15175	4	8
ruditapes_lrc15185	38	91
ruditapes_lrc15220	0	0
ruditapes_lrc15229	0	1
ruditapes_lrc15258	0	0
ruditapes_lrc15262	44	62
ruditapes_lrc15303	0	0
ruditapes_lrc15309	1	1
ruditapes_lrc15314	0	0
ruditapes_lrc15328	3	2
ruditapes_lrc15375	2	4
ruditapes_lrc15395	6	10
ruditapes_lrc15397	0	0
ruditapes_lrc15399	4	6
ruditapes_lrc15413	3	9
ruditapes_lrc15418	2	0
ruditapes_lrc15434	2	2
ruditapes_lrc15443	0	0
ruditapes_lrc15447	0	3
ruditapes_lrc15452	0	0
ruditapes_lrc15456	0	0
ruditapes_lrc15460	433	260
ruditapes_lrc15509	0	1
ruditapes_lrc15529	0	0
ruditapes_lrc15530	0	1
ruditapes_lrc15547	0	0
ruditapes_lrc15549	2	10
ruditapes_lrc15571	0	0
ruditapes_lrc15579	9	11
ruditapes_lrc15592	2	3
ruditapes_lrc15608	0	0
ruditapes_lrc15611	0	1
ruditapes_lrc15616	4	8
ruditapes_lrc15661	3	3
ruditapes_lrc15692	18	10
ruditapes_lrc15708	384	919
ruditapes_lrc15711	0	0
ruditapes_lrc15748	0	0
ruditapes_lrc15764	0	0
ruditapes_lrc15772	0	0
ruditapes_lrc15800	2	1
ruditapes_lrc15826	0	0
ruditapes_lrc15838	3	1
ruditapes_lrc15839	0	0
ruditapes_lrc15846	0	0
ruditapes_lrc15856	3	16
ruditapes_lrc15877	0	1
ruditapes_lrc15881	4	3
ruditapes_lrc15898	2	12
ruditapes_lrc15900	0	1
ruditapes_lrc15901	0	0
ruditapes_lrc15923	6	10
ruditapes_lrc15928	0	0
ruditapes_lrc15930	0	0
ruditapes_lrc15955	5	20
ruditapes_lrc15978	9	51
ruditapes_lrc15985	59	49
ruditapes_lrc15999	3	7
ruditapes_lrc16002	0	0
ruditapes_lrc16018	6	13
ruditapes_lrc16052	0	0
ruditapes_lrc16059	0	0
ruditapes_lrc16077	3	4
ruditapes_lrc16089	0	0
ruditapes_lrc16102	0	0
ruditapes_lrc16116	0	0
ruditapes_lrc16130	0	1
ruditapes_lrc16152	1	2
ruditapes_lrc16188	0	0
ruditapes_lrc16212	16	35
ruditapes_lrc16241	0	0
ruditapes_lrc16278	0	1
ruditapes_lrc16350	0	0
ruditapes_lrc16355	1	1
ruditapes_lrc16361	5	14
ruditapes_lrc16370	0	0
ruditapes_lrc16378	41	11
ruditapes_lrc16387	0	0
ruditapes_lrc16392	1	11
ruditapes_lrc16398	0	8
ruditapes_lrc16405	4	4
ruditapes_lrc16406	14	36
ruditapes_lrc16417	1	1
ruditapes_lrc16424	0	0
ruditapes_lrc16425	9	21
ruditapes_lrc16433	0	0
ruditapes_lrc16437	0	1
ruditapes_lrc16443	0	0
ruditapes_lrc16474	10	36
ruditapes_lrc16484	34	73
ruditapes_lrc16498	1	0
ruditapes_lrc16556	0	2
ruditapes_lrc16569	0	0
ruditapes_lrc16587	3	5
ruditapes_lrc16588	11	30
ruditapes_lrc16595	2	6
ruditapes_lrc16609	566	3895
ruditapes_lrc16610	2	7
ruditapes_lrc16619	0	0
ruditapes_lrc16632	15	37
ruditapes_lrc16646	30	41
ruditapes_lrc16666	2	4
ruditapes_lrc16668	3	17
ruditapes_lrc16682	0	2
ruditapes_lrc16694	0	0
ruditapes_lrc16696	0	0
ruditapes_lrc16722	1	0
ruditapes_lrc16779	3	1
ruditapes_lrc16783	0	0
ruditapes_lrc16793	0	0
ruditapes_lrc16805	1	0
ruditapes_lrc16810	10	95
ruditapes_lrc16876	0	0
ruditapes_lrc16892	0	0
ruditapes_lrc16923	3	3
ruditapes_lrc16937	0	0
ruditapes_lrc16939	0	0
ruditapes_lrc16946	0	0
ruditapes_lrc16947	2	5
ruditapes_lrc16955	0	0
ruditapes_lrc16962	0	0
ruditapes_lrc16984	2	11
ruditapes_lrc16993	1	1
ruditapes_lrc17003	0	0
ruditapes_lrc17046	12	25
ruditapes_lrc17051	21	50
ruditapes_lrc17086	0	0
ruditapes_lrc17093	0	2
ruditapes_lrc17119	0	0
ruditapes_lrc17150	2	6
ruditapes_lrc17151	14	48
ruditapes_lrc17169	3	3
ruditapes_lrc17183	3	6
ruditapes_lrc17220	0	0
ruditapes_lrc17246	19	26
ruditapes_lrc17267	0	0
ruditapes_lrc17281	0	0
ruditapes_lrc17289	11	26
ruditapes_lrc17351	6	15
ruditapes_lrc17362	0	0
ruditapes_lrc17386	12	23
ruditapes_lrc17436	0	1
ruditapes_lrc17440	4	5
ruditapes_lrc17449	0	1
ruditapes_lrc17464	0	1
ruditapes_lrc17467	2	2
ruditapes_lrc17522	5	6
ruditapes_lrc17547	0	0
ruditapes_lrc17570	0	0
ruditapes_lrc17618	0	0
ruditapes_lrc17640	8	76
ruditapes_lrc17644	1	0
ruditapes_lrc17649	2	3
ruditapes_lrc17652	12	50
ruditapes_lrc17660	1	1
ruditapes_lrc17665	0	0
ruditapes_lrc17685	12	23
ruditapes_lrc17737	157	280
ruditapes_lrc17742	5	8
ruditapes_lrc17748	0	0
ruditapes_lrc17751	6	10
ruditapes_lrc17752	0	0
ruditapes_lrc17761	2	4
ruditapes_lrc17775	0	0
ruditapes_lrc17784	0	1
ruditapes_lrc17802	11	18
ruditapes_lrc17892	0	2
ruditapes_lrc17894	1	6
ruditapes_lrc17898	1	1
ruditapes_lrc17926	1	2
ruditapes_lrc17952	1	0
ruditapes_lrc17956	2	1
ruditapes_lrc17957	18	41
ruditapes_lrc17967	0	0
ruditapes_lrc17968	1	2
ruditapes_lrc17971	0	0
ruditapes_lrc17980	1	2
ruditapes_lrc17986	0	0
ruditapes_lrc18020	5	18
ruditapes_lrc18028	23	37
ruditapes_lrc18054	0	0
ruditapes_lrc18057	14	34
ruditapes_lrc18069	5	4
ruditapes_lrc18082	12	6
ruditapes_lrc18097	1	2
ruditapes_lrc18112	1	2
ruditapes_lrc18135	3	8
ruditapes_lrc18142	1	2
ruditapes_lrc18147	0	0
ruditapes_lrc18154	2	1
ruditapes_lrc18187	3	5
ruditapes_lrc18243	28	71
ruditapes_lrc18275	3	3
ruditapes_lrc18287	0	0
ruditapes_lrc18290	3	10
ruditapes_lrc18307	1	2
ruditapes_lrc18312	0	0
ruditapes_lrc18342	0	1
ruditapes_lrc18347	3	6
ruditapes_lrc18354	1	1
ruditapes_lrc18393	1	2
ruditapes_lrc18398	0	0
ruditapes_lrc18427	2	7
ruditapes_lrc18438	3	4
ruditapes_lrc18455	0	0
ruditapes_lrc18461	1	8
ruditapes_lrc18471	0	4
ruditapes_lrc18478	5	5
ruditapes_lrc18592	0	0
ruditapes_lrc18600	0	0
ruditapes_lrc18603	5	5
ruditapes_lrc18606	2	8
ruditapes_lrc18617	9	12
ruditapes_lrc18619	2	3
ruditapes_lrc18627	0	0
ruditapes_lrc18630	0	0
ruditapes_lrc18641	0	0
ruditapes_lrc18668	1	3
ruditapes_lrc18711	2	2
ruditapes_lrc18718	0	0
ruditapes_lrc18776	5	11
ruditapes_lrc18777	7	4
ruditapes_lrc18791	5	9
ruditapes_lrc18792	1	2
ruditapes_lrc18804	6	9
ruditapes_lrc18814	0	1
ruditapes_lrc18819	0	0
ruditapes_lrc18846	1	0
ruditapes_lrc18847	12	22
ruditapes_lrc18858	2	0
ruditapes_lrc18866	0	0
ruditapes_lrc18877	0	0
ruditapes_lrc18885	0	1
ruditapes_lrc18887	3	6
ruditapes_lrc18892	0	0
ruditapes_lrc18914	17	70
ruditapes_lrc18933	0	0
ruditapes_lrc18949	0	0
ruditapes_lrc18963	0	0
ruditapes_lrc19016	0	0
ruditapes_lrc19027	0	3
ruditapes_lrc19085	0	0
ruditapes_lrc19095	12	10
ruditapes_lrc19105	0	1
ruditapes_lrc19129	1	2
ruditapes_lrc19143	0	0
ruditapes_lrc19146	1	3
ruditapes_lrc19149	0	2
ruditapes_lrc19157	0	16
ruditapes_lrc19166	1	1
ruditapes_lrc19177	15	20
ruditapes_lrc19188	4	2
ruditapes_lrc19190	7	8
ruditapes_lrc19191	46	101
ruditapes_lrc19243	1	1
ruditapes_lrc19250	1	3
ruditapes_lrc19269	11	15
ruditapes_lrc19277	31	79
ruditapes_lrc19292	0	1
ruditapes_lrc19320	1	2
ruditapes_lrc19352	1	1
ruditapes_lrc19374	0	0
ruditapes_lrc19389	1	3
ruditapes_lrc19413	0	1
ruditapes_lrc19430	0	0
ruditapes_lrc19458	4	6
ruditapes_lrc19459	3	6
ruditapes_lrc19469	1	1
ruditapes_lrc19482	12	20
ruditapes_lrc19500	0	1
ruditapes_lrc19565	1	1
ruditapes_lrc19580	47	82
ruditapes_lrc19659	0	1
ruditapes_lrc19679	0	0
ruditapes_lrc19701	1	1
ruditapes_lrc19708	0	0
ruditapes_lrc19716	0	1
ruditapes_lrc19735	0	1
ruditapes_lrc19749	3	6
ruditapes_lrc19771	0	1
ruditapes_lrc19804	0	0
ruditapes_lrc19812	6	2
ruditapes_lrc19840	0	0
ruditapes_lrc19844	1	1
ruditapes_lrc19861	7	8
ruditapes_lrc19885	1	2
ruditapes_lrc19897	1	2
ruditapes_lrc19901	0	0
ruditapes_lrc19908	57	610
ruditapes_lrc19914	0	0
ruditapes_lrc19935	2	2
ruditapes_lrc19949	0	0
ruditapes_lrc19961	0	1
ruditapes_lrc19984	1	5
ruditapes_lrc19992	0	0
ruditapes_lrc19996	0	0
ruditapes_lrc20020	7	20
ruditapes_lrc20023	0	0
ruditapes_lrc20029	0	0
ruditapes_lrc20064	0	0
ruditapes_lrc20076	4	5
ruditapes_lrc20080	6	12
ruditapes_lrc20084	5	7
ruditapes_lrc20120	0	0
ruditapes_lrc20187	7	13
ruditapes_lrc20197	0	0
ruditapes_lrc20234	0	0
ruditapes_lrc20244	0	0
ruditapes_lrc20269	4	2
ruditapes_lrc20284	1	3
ruditapes_lrc20286	10	13
ruditapes_lrc20302	0	0
ruditapes_lrc20384	4	12
ruditapes_lrc20388	14	46
ruditapes_lrc20396	17	23
ruditapes_lrc20408	2	3
ruditapes_lrc20419	3	7
ruditapes_lrc20425	0	0
ruditapes_lrc20458	0	0
ruditapes_lrc20468	0	0
ruditapes_lrc20469	1	3
ruditapes_lrc20503	0	0
ruditapes_lrc20511	24	165
ruditapes_lrc20523	1	0
ruditapes_lrc20588	1	0
ruditapes_lrc20590	0	0
ruditapes_lrc20614	0	0
ruditapes_lrc20616	0	0
ruditapes_lrc20644	3	5
ruditapes_lrc20646	0	0
ruditapes_lrc20681	0	0
ruditapes_lrc20691	1	2
ruditapes_lrc20698	0	0
ruditapes_lrc20700	0	0
ruditapes_lrc20704	12	18
ruditapes_lrc20716	0	0
ruditapes_lrc20722	1	1
ruditapes_lrc20728	0	0
ruditapes_lrc20778	0	1
ruditapes_lrc20829	5	13
ruditapes_lrc20842	18	27
ruditapes_lrc20859	1	2
ruditapes_lrc20900	2	0
ruditapes_lrc20903	0	0
ruditapes_lrc20915	3	5
ruditapes_lrc20923	6	11
ruditapes_lrc20984	10	5
ruditapes_lrc20994	1	1
ruditapes_lrc21007	2	6
ruditapes_lrc21014	0	0
ruditapes_lrc21046	2	1
ruditapes_lrc21084	7	16
ruditapes_lrc21103	143	74
ruditapes_lrc21114	154	122
ruditapes_lrc21137	2	7
ruditapes_lrc21153	1	4
ruditapes_lrc21160	0	0
ruditapes_lrc21179	11	20
ruditapes_lrc21183	0	0
ruditapes_lrc21190	12	28
ruditapes_lrc21213	1	5
ruditapes_lrc21226	2	6
ruditapes_lrc21227	3	8
ruditapes_lrc21272	13	13
ruditapes_lrc21332	1	4
ruditapes_lrc21367	1	1
ruditapes_lrc21378	0	0
ruditapes_lrc21394	0	0
ruditapes_lrc21414	3	3
ruditapes_lrc21428	0	0
ruditapes_lrc21440	3	12
ruditapes_lrc21447	0	0
ruditapes_lrc21456	0	0
ruditapes_lrc21459	1	2
ruditapes_lrc21475	5	25
ruditapes_lrc21476	0	0
ruditapes_lrc21490	9	10
ruditapes_lrc21495	0	0
ruditapes_lrc21507	6	25
ruditapes_lrc21510	0	0
ruditapes_lrc21544	2	1
ruditapes_lrc21551	0	1
ruditapes_lrc21553	3	6
ruditapes_lrc21577	5	12
ruditapes_lrc21589	0	0
ruditapes_lrc21604	2	4
ruditapes_lrc21617	0	0
ruditapes_lrc21623	9	8
ruditapes_lrc21631	0	1
ruditapes_lrc21695	1	2
ruditapes_lrc21698	2	2
ruditapes_lrc21725	0	1
ruditapes_lrc21732	0	1
ruditapes_lrc21743	7	14
ruditapes_lrc21751	1	2
ruditapes_lrc21784	0	1
ruditapes_lrc21794	2	3
ruditapes_lrc21823	75	152
ruditapes_lrc21852	11	8
ruditapes_lrc21862	0	1
ruditapes_lrc21865	12	61
ruditapes_lrc21866	2	4
ruditapes_lrc21891	11	21
ruditapes_lrc21901	0	0
ruditapes_lrc21919	0	0
ruditapes_lrc21956	0	0
ruditapes_lrc21966	10	22
ruditapes_lrc21972	1	1
ruditapes_lrc21988	0	2
ruditapes_lrc21999	0	1
ruditapes_lrc22007	6	43
ruditapes_lrc22012	2	2
ruditapes_lrc22042	5	5
ruditapes_lrc22045	0	0
ruditapes_lrc22099	0	0
ruditapes_lrc22128	10	27
ruditapes_lrc22132	3	6
ruditapes_lrc22140	7	6
ruditapes_lrc22172	0	0
ruditapes_lrc22210	3	1
ruditapes_lrc22227	0	1
ruditapes_lrc22268	16	12
ruditapes_lrc22371	0	0
ruditapes_lrc22379	5	9
ruditapes_lrc22381	1	5
ruditapes_lrc22398	7	23
ruditapes_lrc22403	0	0
ruditapes_lrc22411	1	0
ruditapes_lrc22443	17	19
ruditapes_lrc22464	25	36
ruditapes_lrc22487	0	0
ruditapes_lrc22496	3	3
ruditapes_lrc22505	3	4
ruditapes_lrc22513	22	15
ruditapes_lrc22528	6	4
ruditapes_lrc22553	5	8
ruditapes_lrc22575	0	1
ruditapes_lrc22587	6	2
ruditapes_lrc22603	2	3
ruditapes_lrc22620	1	0
ruditapes_lrc22655	9	33
ruditapes_lrc22672	3	2
ruditapes_lrc22694	0	2
ruditapes_lrc22696	0	0
ruditapes_lrc22700	11	43
ruditapes_lrc22713	9	26
ruditapes_lrc22737	0	0
ruditapes_lrc22740	1	2
ruditapes_lrc22787	0	1
ruditapes_lrc22794	0	0
ruditapes_lrc22819	0	0
ruditapes_lrc22863	0	0
ruditapes_lrc22894	14	160
ruditapes_lrc22910	0	0
ruditapes_lrc22915	428	1399
ruditapes_lrc22932	0	0
ruditapes_lrc22939	0	0
ruditapes_lrc22943	0	0
ruditapes_lrc22946	3	5
ruditapes_lrc22951	0	0
ruditapes_lrc22961	2	2
ruditapes_lrc22979	1	4
ruditapes_lrc23001	0	0
ruditapes_lrc23006	0	1
ruditapes_lrc23034	2	6
ruditapes_lrc23037	12	14
ruditapes_lrc23039	1	7
ruditapes_lrc23040	0	0
ruditapes_lrc23051	3	6
ruditapes_lrc23059	4	3
ruditapes_lrc23074	0	1
ruditapes_lrc23120	0	0
ruditapes_lrc23128	1	3
ruditapes_lrc23131	0	0
ruditapes_lrc23144	0	0
ruditapes_lrc23189	0	0
ruditapes_lrc23197	212	187
ruditapes_lrc23201	0	1
ruditapes_lrc23215	83	221
ruditapes_lrc23217	0	0
ruditapes_lrc23236	0	2
ruditapes_lrc23263	5	4
ruditapes_lrc23271	24	56
ruditapes_lrc23272	1	0
ruditapes_lrc23286	1	1
ruditapes_lrc23288	0	0
ruditapes_lrc23299	1	2
ruditapes_lrc23337	1	1
ruditapes_lrc23383	1	3
ruditapes_lrc23396	0	0
ruditapes_lrc23413	6	13
ruditapes_lrc23418	0	0
ruditapes_lrc23421	3	7
