Contig	FOUR	THOUS
ruditapes2_c1877	296	176
ruditapes2_c1878	0	0
ruditapes2_c1879	263	365
ruditapes2_c188	110	155
ruditapes2_c1880	3	9
ruditapes2_c1881	231	154
ruditapes2_c1882	200	171
ruditapes2_c1884	3	5
ruditapes2_c1885	57	16
ruditapes2_c1886	2886	1419
ruditapes2_c1887	12	9
ruditapes2_c1888	2051	1386
ruditapes2_c1889	146	58
ruditapes2_c189	285	232
ruditapes2_c1890	34	20
ruditapes2_c1891	1474	4206
ruditapes2_c1892	590	257
ruditapes2_c1893	21	6
ruditapes2_c1894	79	34
ruditapes2_c1895	23	18
ruditapes2_c1896	0	0
ruditapes2_c1897	312	183
ruditapes2_c1898	27	22
ruditapes2_c1899	1104	619
ruditapes2_c19	21	2
ruditapes2_c190	1	1
ruditapes2_c1900	5	3
ruditapes2_c1901	2	1
ruditapes2_c1902	1118	465
ruditapes2_c1903	265	176
ruditapes2_c1904	81	53
ruditapes2_c1905	2176	1087
ruditapes2_c1906	208	203
ruditapes2_c1907	9	1
ruditapes2_c1908	9769	8261
ruditapes2_c1909	573	501
ruditapes2_c191	1057	508
ruditapes2_c1910	87	23
ruditapes2_c1911	9	20
ruditapes2_c1912	4	8
ruditapes2_c1913	1	0
ruditapes2_c1914	327	100
ruditapes2_c1915	46	19
ruditapes2_c1916	137	488
ruditapes2_c1917	110	21
ruditapes2_c1918	762	500
ruditapes2_c1919	849	681
ruditapes2_c192	324	171
ruditapes2_c1920	140	172
ruditapes2_c1921	175	248
ruditapes2_c1922	146	96
ruditapes2_c1923	3185	1688
ruditapes2_c1924	317	234
ruditapes2_c1925	674	395
ruditapes2_c1926	68	21
ruditapes2_c1927	11	4
ruditapes2_c1928	37	84
ruditapes2_c193	19	3
ruditapes2_c1930	1172	365
ruditapes2_c1931	129	69
ruditapes2_c1932	1	0
ruditapes2_c1933	0	0
ruditapes2_c1934	211	160
ruditapes2_c1935	77	102
ruditapes2_c1936	32	22
ruditapes2_c1937	9	4
ruditapes2_c1938	20	11
ruditapes2_c1939	490	654
ruditapes2_c194	0	0
ruditapes2_c1940	33	59
ruditapes2_c1941	159	190
ruditapes2_c1942	11	18
ruditapes2_c1943	135	88
ruditapes2_c1944	485	471
ruditapes2_c1945	269	114
ruditapes2_c1946	0	0
ruditapes2_c1947	91	58
ruditapes2_c1948	0	0
ruditapes2_c1949	58	41
ruditapes2_c195	654	312
ruditapes2_c1950	0	0
ruditapes2_c1951	3	15
ruditapes2_c1952	34	22
ruditapes2_c1953	0	0
ruditapes2_c1954	136	151
ruditapes2_c1955	28	37
ruditapes2_c1956	46	35
ruditapes2_c1957	270	163
ruditapes2_c1958	1227	662
ruditapes2_c1959	10	13
ruditapes2_c196	5	8
ruditapes2_c1960	1	0
ruditapes2_c1961	235	60
ruditapes2_c1963	0	0
ruditapes2_c1964	201	193
ruditapes2_c1965	87	83
ruditapes2_c1966	91	54
ruditapes2_c1967	0	0
ruditapes2_c1968	1	0
ruditapes2_c197	240	178
ruditapes2_c1970	69	17
ruditapes2_c1971	6	13
ruditapes2_c1972	600	191
ruditapes2_c1973	238	84
ruditapes2_c1974	68	70
ruditapes2_c1975	8	10
ruditapes2_c1976	104	31
ruditapes2_c1977	209	115
ruditapes2_c1978	2	0
ruditapes2_c1979	0	0
ruditapes2_c198	288	503
ruditapes2_c1980	8	4
ruditapes2_c1981	27	20
ruditapes2_c1982	1	0
ruditapes2_c1983	1	0
ruditapes2_c1984	333	143
ruditapes2_c1985	80	221
ruditapes2_c1986	63	40
ruditapes2_c1988	100	45
ruditapes2_c1989	464	501
ruditapes2_c199	1516	1192
ruditapes2_c1990	0	0
ruditapes2_c1991	1	0
ruditapes2_c1992	659	610
ruditapes2_c1993	0	0
ruditapes2_c1994	2	0
ruditapes2_c1995	222	115
ruditapes2_c1996	296	292
ruditapes2_c1997	67	75
ruditapes2_c1998	46	29
ruditapes2_c1999	87	47
ruditapes2_c2	15	37
ruditapes2_c20	17	16
ruditapes2_c200	521	741
ruditapes2_c2000	35	56
ruditapes2_c2001	1122	970
ruditapes2_c2002	47	47
ruditapes2_c2003	13	17
ruditapes2_c2004	0	1
ruditapes2_c2005	55	33
ruditapes2_c2006	4	7
ruditapes2_c2007	176	146
ruditapes2_c2008	60	79
ruditapes2_c2009	0	0
ruditapes2_c201	0	0
ruditapes2_c2010	264	176
ruditapes2_c2011	284	322
ruditapes2_c2012	166	90
ruditapes2_c2013	338	253
ruditapes2_c2014	1	5
ruditapes2_c2015	3	0
ruditapes2_c2016	242	128
ruditapes2_c2017	1	3
ruditapes2_c2018	0	0
ruditapes2_c2019	47	35
ruditapes2_c202	110865	103389
ruditapes2_c2020	43	14
ruditapes2_c2021	4	2
ruditapes2_c2022	1814	1364
ruditapes2_c2023	24	5
ruditapes2_c2024	5	0
ruditapes2_c2025	161	95
ruditapes2_c2026	198	75
ruditapes2_c2027	130	34
ruditapes2_c2028	53	61
ruditapes2_c2029	64	41
ruditapes2_c203	5877	3463
ruditapes2_c2030	121	135
ruditapes2_c2031	109	218
ruditapes2_c2032	3	0
ruditapes2_c2033	0	1
ruditapes2_c2034	8	6
ruditapes2_c2035	55	25
ruditapes2_c2036	199	106
ruditapes2_c2037	0	2
ruditapes2_c2038	9	13
ruditapes2_c2039	22	19
ruditapes2_c204	5	0
ruditapes2_c2040	3	0
ruditapes2_c2041	239	80
ruditapes2_c2042	0	1
ruditapes2_c2043	66	37
ruditapes2_c2044	253	88
ruditapes2_c2045	31	92
ruditapes2_c2046	0	0
ruditapes2_c2047	19	19
ruditapes2_c2048	85	10
ruditapes2_c2049	82	43
ruditapes2_c205	405	209
ruditapes2_c2050	516	770
ruditapes2_c2051	19	20
ruditapes2_c2052	0	0
ruditapes2_c2053	179	64
ruditapes2_c2054	659	422
ruditapes2_c2056	156	87
ruditapes2_c2057	0	0
ruditapes2_c2058	22	22
ruditapes2_c2059	294	150
ruditapes2_c206	23	9
ruditapes2_c2060	138	59
ruditapes2_c2061	55	72
ruditapes2_c2062	87	42
ruditapes2_c2063	52	35
ruditapes2_c2064	15	4
ruditapes2_c2065	1715	1135
ruditapes2_c2066	344	174
ruditapes2_c2067	142	156
ruditapes2_c2068	359	340
ruditapes2_c2069	91	163
ruditapes2_c207	17	13
ruditapes2_c2070	1	6
ruditapes2_c2071	40	28
ruditapes2_c2072	3760	1487
ruditapes2_c2073	225	150
ruditapes2_c2074	354	417
ruditapes2_c2075	51	27
ruditapes2_c2076	1	15
ruditapes2_c2078	24	19
ruditapes2_c2079	2520	3131
ruditapes2_c208	1380	1015
ruditapes2_c2080	0	0
ruditapes2_c2081	12	20
ruditapes2_c2082	22	20
ruditapes2_c2083	18	0
ruditapes2_c2084	4	0
ruditapes2_c2085	746	445
ruditapes2_c2086	436	645
ruditapes2_c2087	3	21
ruditapes2_c2088	325	218
ruditapes2_c2089	319	252
ruditapes2_c209	60	38
ruditapes2_c2090	12	7
ruditapes2_c2091	42	72
ruditapes2_c2092	1	8
ruditapes2_c2093	0	0
ruditapes2_c2094	293	301
ruditapes2_c2095	15	9
ruditapes2_c2096	1	5
ruditapes2_c2097	156	81
ruditapes2_c2098	0	0
ruditapes2_c2099	533	451
ruditapes2_c21	54	128
ruditapes2_c210	1	11
ruditapes2_c2100	21	2
ruditapes2_c2101	119	130
ruditapes2_c2103	533	514
ruditapes2_c2104	39	79
ruditapes2_c2105	315	129
ruditapes2_c2106	165	120
ruditapes2_c2107	145	97
ruditapes2_c2108	937	717
ruditapes2_c2109	159	99
ruditapes2_c211	8	0
ruditapes2_c2110	57	6
ruditapes2_c2111	4	95
ruditapes2_c2112	127	42
ruditapes2_c2114	986	401
ruditapes2_c2115	86	144
ruditapes2_c2116	257	133
ruditapes2_c2118	194	113
ruditapes2_c2119	58	29
ruditapes2_c212	777	1157
ruditapes2_c2120	3	0
ruditapes2_c2121	3	4
ruditapes2_c2122	3	6
ruditapes2_c2123	9	0
ruditapes2_c2124	0	1
ruditapes2_c2125	171	109
ruditapes2_c2126	80	29
ruditapes2_c2127	1	0
ruditapes2_c2128	69	61
ruditapes2_c2129	4	0
ruditapes2_c213	611	362
ruditapes2_c2130	25	29
ruditapes2_c2131	18	13
ruditapes2_c2132	2	1
ruditapes2_c2133	8	23
ruditapes2_c2134	2	11
ruditapes2_c2135	851	783
ruditapes2_c2137	0	0
ruditapes2_c2138	83	41
ruditapes2_c2139	601	307
ruditapes2_c214	1	0
ruditapes2_c2140	214	146
ruditapes2_c2141	119	148
ruditapes2_c2142	547	297
ruditapes2_c2143	11	2
ruditapes2_c2145	0	0
ruditapes2_c2146	2	0
ruditapes2_c2147	14	5
ruditapes2_c2148	19	14
ruditapes2_c2149	328	197
ruditapes2_c215	7	4
ruditapes2_c2150	0	0
ruditapes2_c2151	251	307
ruditapes2_c2152	337	241
ruditapes2_c2153	147	81
ruditapes2_c2154	0	2
ruditapes2_c2155	105	79
ruditapes2_c2156	2	0
ruditapes2_c2157	149	98
ruditapes2_c2158	854	532
ruditapes2_c2159	192	66
ruditapes2_c216	58	71
ruditapes2_c2160	2364	1284
ruditapes2_c2161	294	178
ruditapes2_c2162	48	44
ruditapes2_c2163	251	223
ruditapes2_c2164	17	107
ruditapes2_c2165	2	0
ruditapes2_c2166	82	25
ruditapes2_c2167	86	50
ruditapes2_c2168	127	107
ruditapes2_c2169	68	39
ruditapes2_c217	241	408
ruditapes2_c2170	631	302
ruditapes2_c2171	72	31
ruditapes2_c2172	936	637
ruditapes2_c2173	16	4
ruditapes2_c2174	13546	10600
ruditapes2_c2175	76	32
ruditapes2_c2176	1	0
ruditapes2_c2177	1	0
ruditapes2_c2179	31	39
ruditapes2_c218	371	193
ruditapes2_c2180	282	115
ruditapes2_c2181	0	0
ruditapes2_c2182	27	10
ruditapes2_c2183	478	324
ruditapes2_c2184	24	7
ruditapes2_c2185	0	0
ruditapes2_c2186	1245	903
ruditapes2_c2187	6	6
ruditapes2_c2188	424	738
ruditapes2_c2189	3	1
ruditapes2_c219	26	45
ruditapes2_c2190	2	1
ruditapes2_c2191	165	65
ruditapes2_c2192	127	49
ruditapes2_c2193	431	540
ruditapes2_c2194	43	17
ruditapes2_c2195	7	21
ruditapes2_c2196	170	53
ruditapes2_c2197	282	162
ruditapes2_c2198	170	161
ruditapes2_c2199	3	5
ruditapes2_c22	30	23
ruditapes2_c220	105	18
ruditapes2_c2200	16	5
ruditapes2_c2201	220	137
ruditapes2_c2203	272	230
ruditapes2_c2204	15	1
ruditapes2_c2205	21	5
ruditapes2_c2206	778	693
ruditapes2_c2207	9	0
ruditapes2_c2208	631	291
ruditapes2_c2209	56	105
ruditapes2_c221	9	3
ruditapes2_c2210	6	0
ruditapes2_c2211	84	22
ruditapes2_c2212	233	257
ruditapes2_c2213	41	38
ruditapes2_c2214	1	0
ruditapes2_c2216	3	0
ruditapes2_c2217	5	3
ruditapes2_c2218	48	45
ruditapes2_c2219	1147	865
ruditapes2_c222	46	13
ruditapes2_c2220	0	0
ruditapes2_c2222	119	90
ruditapes2_c2223	24	218
ruditapes2_c2224	262	344
ruditapes2_c2225	35	4
ruditapes2_c2226	299	256
ruditapes2_c2227	710	522
ruditapes2_c2228	76	83
ruditapes2_c2229	23	27
ruditapes2_c223	25	2
ruditapes2_c2230	151	94
ruditapes2_c2231	224	170
ruditapes2_c2232	386	346
ruditapes2_c2233	0	0
ruditapes2_c2235	7	5
ruditapes2_c2236	8	0
ruditapes2_c2237	569	565
ruditapes2_c2238	36	18
ruditapes2_c2239	9	24
ruditapes2_c224	100	57
ruditapes2_c2240	1	0
ruditapes2_c2241	12	6
ruditapes2_c2242	747	467
ruditapes2_c2243	756	433
ruditapes2_c2244	55	53
ruditapes2_c2245	539	928
ruditapes2_c2246	134	106
ruditapes2_c2247	539	461
ruditapes2_c2248	3	3
ruditapes2_c2249	263	179
ruditapes2_c225	7	0
ruditapes2_c2250	11	15
ruditapes2_c2251	5	1
ruditapes2_c2252	29	15
ruditapes2_c2253	19	2
ruditapes2_c2254	386	281
ruditapes2_c2255	133	108
ruditapes2_c2256	2149	976
ruditapes2_c2257	0	3
ruditapes2_c2259	4	16
ruditapes2_c226	91	56
ruditapes2_c2260	0	0
ruditapes2_c2261	4	0
ruditapes2_c2262	0	1
ruditapes2_c2264	502	248
ruditapes2_c2265	605	522
ruditapes2_c2266	53	77
ruditapes2_c2268	214	306
ruditapes2_c2269	0	0
ruditapes2_c227	0	9
ruditapes2_c2270	104	85
ruditapes2_c2271	82	57
ruditapes2_c2272	65	26
ruditapes2_c2273	0	0
ruditapes2_c2274	591	425
ruditapes2_c2275	160	85
ruditapes2_c2276	1	7
ruditapes2_c2277	125	145
ruditapes2_c2278	492	437
ruditapes2_c2279	40	34
ruditapes2_c228	765	500
ruditapes2_c2280	46	25
ruditapes2_c2281	0	1
ruditapes2_c2282	7	0
ruditapes2_c2283	0	0
ruditapes2_c2284	66	28
ruditapes2_c2285	163	267
ruditapes2_c2286	87	47
ruditapes2_c2288	332	180
ruditapes2_c2289	3976	3625
ruditapes2_c229	713	419
ruditapes2_c2290	40	49
ruditapes2_c2291	1557	1777
ruditapes2_c2292	0	2
ruditapes2_c2293	56	34
ruditapes2_c2294	0	0
ruditapes2_c2295	609	900
ruditapes2_c2296	26	0
ruditapes2_c2297	1	5
ruditapes2_c2299	5	0
ruditapes2_c23	1023	486
ruditapes2_c230	465	600
ruditapes2_c2300	158	126
ruditapes2_c2301	187	81
ruditapes2_c2302	83	26
ruditapes2_c2303	123	72
ruditapes2_c2304	559	225
ruditapes2_c2305	123	100
ruditapes2_c2306	2	0
ruditapes2_c2307	347	240
ruditapes2_c2308	119	42
ruditapes2_c2309	21	11
ruditapes2_c231	18	16
ruditapes2_c2310	80	106
ruditapes2_c2311	3	0
ruditapes2_c2312	178	94
ruditapes2_c2313	3	5
ruditapes2_c2314	1	0
ruditapes2_c2315	65	59
ruditapes2_c2316	114	163
ruditapes2_c2317	5	0
ruditapes2_c2318	656	540
ruditapes2_c2319	48	4
ruditapes2_c232	235	192
ruditapes2_c2320	1	0
ruditapes2_c2321	439	265
ruditapes2_c2322	61	61
ruditapes2_c2323	20	12
ruditapes2_c2324	7	0
ruditapes2_c2325	34	17
ruditapes2_c2326	39	0
ruditapes2_c2327	121	88
ruditapes2_c2328	11	4
ruditapes2_c2329	282	148
ruditapes2_c233	1211	689
ruditapes2_c2330	204	231
ruditapes2_c2331	123	205
ruditapes2_c2332	1	5
ruditapes2_c2333	64	28
ruditapes2_c2334	674	217
ruditapes2_c2335	0	0
ruditapes2_c2336	191	93
ruditapes2_c2337	2	1
ruditapes2_c2338	803	796
ruditapes2_c2339	108	154
ruditapes2_c234	0	0
ruditapes2_c2340	129	66
ruditapes2_c2341	181	46
ruditapes2_c2342	55	65
ruditapes2_c2343	201	241
ruditapes2_c2344	222	168
ruditapes2_c2345	4	5
ruditapes2_c2346	3	0
ruditapes2_c2347	1	12
ruditapes2_c2348	101	68
ruditapes2_c2349	1	1
ruditapes2_c235	231	119
ruditapes2_c2350	7	4
ruditapes2_c2351	41	16
ruditapes2_c2352	5053	3922
ruditapes2_c2353	0	0
ruditapes2_c2354	55	7
ruditapes2_c2355	68	63
ruditapes2_c2356	79	73
ruditapes2_c2357	0	8
ruditapes2_c2358	840	398
ruditapes2_c236	4	3
ruditapes2_c2360	0	0
ruditapes2_c2361	15	1
ruditapes2_c2362	297	113
ruditapes2_c2363	128	91
ruditapes2_c2364	9	8
ruditapes2_c2365	306	216
ruditapes2_c2366	0	0
ruditapes2_c2367	412	161
ruditapes2_c2368	236	155
ruditapes2_c2369	61	92
ruditapes2_c237	1345	1121
ruditapes2_c2370	1	0
ruditapes2_c2371	1775	1103
ruditapes2_c2372	2	6
ruditapes2_c2373	70	124
ruditapes2_c2374	23	12
ruditapes2_c2375	5	9
ruditapes2_c2376	48	50
ruditapes2_c2377	93	102
ruditapes2_c2379	2	0
ruditapes2_c238	0	0
ruditapes2_c2380	677	293
ruditapes2_c2381	112	23
ruditapes2_c2382	228	245
ruditapes2_c2383	153	157
ruditapes2_c2384	67	49
ruditapes2_c2385	46	21
ruditapes2_c2386	7	0
ruditapes2_c2387	1	1
ruditapes2_c2388	4054	2223
ruditapes2_c2389	11	8
ruditapes2_c239	1940	1379
ruditapes2_c2390	101	56
ruditapes2_c2391	29	49
ruditapes2_c2392	79	30
ruditapes2_c2393	242	243
ruditapes2_c2394	0	1
ruditapes2_c2395	6	14
ruditapes2_c2396	261	214
ruditapes2_c2397	16	24
ruditapes2_c2398	5	1
ruditapes2_c2399	320	245
ruditapes2_c24	836	535
ruditapes2_c240	48	32
ruditapes2_c2400	54	56
ruditapes2_c2401	156	108
ruditapes2_c2402	55	36
ruditapes2_c2403	0	0
ruditapes2_c2404	17	24
ruditapes2_c2405	74	13
ruditapes2_c2406	0	0
ruditapes2_c2407	32	25
ruditapes2_c2408	62	46
ruditapes2_c2409	0	0
ruditapes2_c241	131	79
ruditapes2_c2410	57	31
ruditapes2_c2411	397	159
ruditapes2_c2412	50	52
ruditapes2_c2413	870	556
ruditapes2_c2414	37	10
ruditapes2_c2415	0	1
ruditapes2_c2416	0	1
ruditapes2_c2417	840	547
ruditapes2_c2418	493	298
ruditapes2_c2419	196	206
ruditapes2_c242	0	1
ruditapes2_c2420	30	1
ruditapes2_c2421	154	54
ruditapes2_c2422	33	6
ruditapes2_c2423	957	702
ruditapes2_c2424	496	336
ruditapes2_c2425	17	4
ruditapes2_c2426	24	12
ruditapes2_c2427	2	2
ruditapes2_c2428	181	108
ruditapes2_c2429	0	0
ruditapes2_c243	145	179
ruditapes2_c2430	262	168
ruditapes2_c2431	2128	1180
ruditapes2_c2432	0	0
ruditapes2_c2433	21	9
ruditapes2_c2434	18	0
ruditapes2_c2435	563	306
ruditapes2_c2436	538	267
ruditapes2_c2437	0	0
ruditapes2_c2438	2	0
ruditapes2_c2439	12	7
ruditapes2_c244	3233	2267
ruditapes2_c2440	34	31
ruditapes2_c2441	0	0
ruditapes2_c2443	164	138
ruditapes2_c2444	488	505
ruditapes2_c2446	106	42
ruditapes2_c2447	228	333
ruditapes2_c2448	49	18
ruditapes2_c2449	225	142
ruditapes2_c245	1141	295
ruditapes2_c2450	18	26
ruditapes2_c2451	39	20
ruditapes2_c2452	26	1
ruditapes2_c2453	182	223
ruditapes2_c2454	116	85
ruditapes2_c2455	5	0
ruditapes2_c2456	2	0
ruditapes2_c2457	79	45
ruditapes2_c2458	4	9
ruditapes2_c2459	11	5
ruditapes2_c246	2933	1210
ruditapes2_c2460	6	4
ruditapes2_c2461	3	0
ruditapes2_c2462	84	48
ruditapes2_c2463	236	155
ruditapes2_c2464	38	32
ruditapes2_c2465	96	106
ruditapes2_c2467	207	138
ruditapes2_c2468	8	15
ruditapes2_c2469	174	137
ruditapes2_c247	17	18
ruditapes2_c2470	3	1
ruditapes2_c2471	432	449
ruditapes2_c2472	92	48
ruditapes2_c2473	34	11
ruditapes2_c2474	66	104
ruditapes2_c2475	469	194
ruditapes2_c2476	8	6
ruditapes2_c2477	0	0
ruditapes2_c2478	180	92
ruditapes2_c2479	21	9
ruditapes2_c248	1029	1082
ruditapes2_c2481	157	160
ruditapes2_c2482	32	50
ruditapes2_c2483	39	23
ruditapes2_c2484	202	74
ruditapes2_c2485	134	119
ruditapes2_c2486	139	36
ruditapes2_c2487	0	0
ruditapes2_c2488	46	18
ruditapes2_c2489	173	107
ruditapes2_c249	80	70
ruditapes2_c2490	0	0
ruditapes2_c2491	92	22
ruditapes2_c2492	27	152
ruditapes2_c2493	1072	1223
ruditapes2_c2494	1108	378
ruditapes2_c2495	118	110
ruditapes2_c2496	33	10
ruditapes2_c2497	4	5
ruditapes2_c2498	3	0
ruditapes2_c2499	35	10
ruditapes2_c25	1565	773
ruditapes2_c250	703	359
ruditapes2_c2500	0	2
ruditapes2_c2501	214	103
ruditapes2_c2502	25	9
ruditapes2_c2503	468	543
ruditapes2_c2504	0	0
ruditapes2_c2505	145	70
ruditapes2_c2506	14	87
ruditapes2_c2507	232	176
ruditapes2_c2508	0	0
ruditapes2_c2509	113	110
ruditapes2_c251	55	91
ruditapes2_c2510	7	4
ruditapes2_c2511	24	27
ruditapes2_c2512	247	234
ruditapes2_c2513	102	47
ruditapes2_c2514	1411	2089
ruditapes2_c2515	128	21
ruditapes2_c2516	5	3
ruditapes2_c2517	6	0
ruditapes2_c2518	207	84
ruditapes2_c2519	17	4
ruditapes2_c252	10	21
ruditapes2_c2520	54	9
ruditapes2_c2521	316	298
ruditapes2_c2522	1	0
ruditapes2_c2523	429	393
ruditapes2_c2524	46	39
ruditapes2_c2525	390	267
ruditapes2_c2526	135	203
ruditapes2_c2527	50	107
ruditapes2_c2528	14	20
ruditapes2_c2529	8	3
ruditapes2_c253	637	674
ruditapes2_c2530	448	196
ruditapes2_c2531	52	60
ruditapes2_c2532	126	42
ruditapes2_c2533	120	84
ruditapes2_c2534	13	0
ruditapes2_c2535	419	173
ruditapes2_c2536	0	0
ruditapes2_c2537	0	0
ruditapes2_c2538	141	98
ruditapes2_c2539	11	29
ruditapes2_c254	235	269
ruditapes2_c2540	82	112
ruditapes2_c2541	22	22
ruditapes2_c2542	38	67
ruditapes2_c2543	0	3
ruditapes2_c2544	141	139
ruditapes2_c2545	6	3
ruditapes2_c2546	244	149
ruditapes2_c2547	0	0
ruditapes2_c2548	15	0
ruditapes2_c2549	422	2954
ruditapes2_c255	6314	6615
ruditapes2_c2550	34	29
ruditapes2_c2551	19	37
ruditapes2_c2552	178	86
ruditapes2_c2553	488	354
ruditapes2_c2554	34	14
ruditapes2_c2555	0	0
ruditapes2_c2556	29	11
ruditapes2_c2557	32	33
ruditapes2_c2558	341	251
ruditapes2_c2559	7	16
ruditapes2_c256	0	0
ruditapes2_c2560	97	81
ruditapes2_c2561	185	160
ruditapes2_c2562	0	0
ruditapes2_c2563	384	367
ruditapes2_c2564	79	49
ruditapes2_c2565	238	264
ruditapes2_c2566	96	63
ruditapes2_c2567	0	5
ruditapes2_c2568	3	2
ruditapes2_c2569	100	15
ruditapes2_c257	1	0
ruditapes2_c2570	0	0
ruditapes2_c2571	394	207
ruditapes2_c2572	22	8
ruditapes2_c2573	1	0
ruditapes2_c2574	5	4
ruditapes2_c2575	72	13
ruditapes2_c2576	6	0
ruditapes2_c2577	95	40
ruditapes2_c2578	16	11
ruditapes2_c2579	17	20
ruditapes2_c258	858	704
ruditapes2_c2580	36	8
ruditapes2_c2581	165	232
ruditapes2_c2582	118	106
ruditapes2_c2583	98	56
ruditapes2_c2584	285	209
ruditapes2_c2585	12	6
ruditapes2_c2586	27	12
ruditapes2_c2587	59	11
ruditapes2_c2588	139	72
ruditapes2_c2589	9	11
ruditapes2_c259	229	734
ruditapes2_c2590	173	268
ruditapes2_c2591	38	159
ruditapes2_c2592	83	24
ruditapes2_c2593	149	114
ruditapes2_c2594	48	32
ruditapes2_c2595	25	7
ruditapes2_c2596	7	0
ruditapes2_c2597	26	25
ruditapes2_c2598	2	0
ruditapes2_c2599	32	43
ruditapes2_c26	312	292
ruditapes2_c260	982	343
ruditapes2_c2600	2	2
ruditapes2_c2601	223	178
ruditapes2_c2602	10	1
ruditapes2_c2603	0	0
ruditapes2_c2604	23	26
ruditapes2_c2605	20	3
ruditapes2_c2607	163	234
ruditapes2_c2608	0	0
ruditapes2_c2609	214	354
ruditapes2_c261	52	5
ruditapes2_c2610	27	24
ruditapes2_c2611	1	0
ruditapes2_c2614	1	0
ruditapes2_c2616	36	37
ruditapes2_c2618	2	0
ruditapes2_c2619	16	1
ruditapes2_c262	97	34
ruditapes2_c2620	274	203
ruditapes2_c2621	0	0
ruditapes2_c2622	1	0
ruditapes2_c2623	28	18
ruditapes2_c2624	86	81
ruditapes2_c2625	167	85
ruditapes2_c2626	570	583
ruditapes2_c2627	791	803
ruditapes2_c2628	115	80
ruditapes2_c2629	0	0
ruditapes2_c263	82	44
ruditapes2_c2630	217	145
ruditapes2_c2631	101	46
ruditapes2_c2632	14	10
ruditapes2_c2633	26	11
ruditapes2_c2634	18	11
ruditapes2_c2635	78	178
ruditapes2_c2636	39	46
ruditapes2_c2637	7	11
ruditapes2_c2638	1256	513
ruditapes2_c2639	78	46
ruditapes2_c264	180	112
ruditapes2_c2640	125	70
ruditapes2_c2641	603	383
ruditapes2_c2642	176	64
ruditapes2_c2643	138	104
ruditapes2_c2644	0	2
ruditapes2_c2645	0	0
ruditapes2_c2646	90	69
ruditapes2_c2647	1632	1315
ruditapes2_c2648	2	23
ruditapes2_c2649	80	73
ruditapes2_c265	10	4
ruditapes2_c2650	41	0
ruditapes2_c2651	38	50
ruditapes2_c2652	58	17
ruditapes2_c2653	20	1
ruditapes2_c2655	115	88
ruditapes2_c2656	156	281
ruditapes2_c2657	278	439
ruditapes2_c2658	83	76
ruditapes2_c266	413	423
ruditapes2_c2660	91	9
ruditapes2_c2661	2	0
ruditapes2_c2662	1025	565
ruditapes2_c2663	174	59
ruditapes2_c2664	1	0
ruditapes2_c2665	191	503
ruditapes2_c2666	31	29
ruditapes2_c2667	31	5
ruditapes2_c2668	114	60
ruditapes2_c2669	2	0
ruditapes2_c267	240	123
ruditapes2_c2670	699	222
ruditapes2_c2671	202	264
ruditapes2_c2672	54	33
ruditapes2_c2673	0	0
ruditapes2_c2674	18	8
ruditapes2_c2675	251	69
ruditapes2_c2676	465	230
ruditapes2_c2677	10	0
ruditapes2_c2678	0	0
ruditapes2_c2679	131	192
ruditapes2_c268	1119	1478
ruditapes2_c2680	12	191
ruditapes2_c2681	16	24
ruditapes2_c2682	9	0
ruditapes2_c2683	6	4
ruditapes2_c2684	577	313
ruditapes2_c2685	3	12
ruditapes2_c2686	43	102
ruditapes2_c2687	307	354
ruditapes2_c2688	189	67
ruditapes2_c2689	14	1
ruditapes2_c269	15	13
ruditapes2_c2690	81	45
ruditapes2_c2691	223	186
ruditapes2_c2692	8	22
ruditapes2_c2693	219	130
ruditapes2_c2694	29	35
ruditapes2_c2695	25	12
ruditapes2_c2696	2	0
ruditapes2_c2697	177	101
ruditapes2_c2698	18	8
ruditapes2_c2699	5	3
ruditapes2_c27	6	2
ruditapes2_c270	164	94
ruditapes2_c2700	3	0
ruditapes2_c2701	1467	492
ruditapes2_c2702	220	138
ruditapes2_c2703	147	61
ruditapes2_c2704	71	84
ruditapes2_c2705	318	212
ruditapes2_c2706	833	348
ruditapes2_c2708	62	78
ruditapes2_c2709	29	20
ruditapes2_c271	0	0
ruditapes2_c2710	199	150
ruditapes2_c2711	83	148
ruditapes2_c2712	915	397
ruditapes2_c2713	49	55
ruditapes2_c2714	8	3
ruditapes2_c2715	613	550
ruditapes2_c2716	414	263
ruditapes2_c2717	813	919
ruditapes2_c2718	60	16
ruditapes2_c2719	9	9
ruditapes2_c272	2043	7273
ruditapes2_c2720	148	211
ruditapes2_c2721	61	56
ruditapes2_c2722	2	5
ruditapes2_c2723	102	112
ruditapes2_c2724	124	71
ruditapes2_c2725	21	7
ruditapes2_c2726	7	4
ruditapes2_c2727	1817	1140
ruditapes2_c2728	1	40
ruditapes2_c2729	242	138
ruditapes2_c273	407	270
ruditapes2_c2730	622	1103
ruditapes2_c2731	3	0
ruditapes2_c2732	31	66
ruditapes2_c2733	191	105
ruditapes2_c2735	23	15
ruditapes2_c2736	262	173
ruditapes2_c2737	109	46
ruditapes2_c2738	85	101
ruditapes2_c2739	6	15
ruditapes2_c274	1813	2290
ruditapes2_c2740	704	906
ruditapes2_c2741	1128	1043
ruditapes2_c2742	93	117
ruditapes2_c2743	0	0
ruditapes2_c2744	44	55
ruditapes2_c2745	364	238
ruditapes2_c2746	464	359
ruditapes2_c2747	3	0
ruditapes2_c2748	75	28
